"ARID","JDATE","TIME","STA","CHAN","BMTYP","SPROID","CFREQ","SEAZ","DELAZ","SLOW","DELSLO","SNR","STAV","FSTAT","DELTIM","BANDW","FKQUAL","COMMID","LDDATE"
164609289,2021284,1633982399.975,GERES,GE_002,coh,-1,1.5,357.13759,6.9964264,0.21626969,0.026392433,3.4957724,0.071756728,14.356235,1.72,1,3,-1,2021-10-11 20:06:20
164613382,2021284,1633995843.025,GERES,GE_009,coh,-1,1.5,16.699244,27.215523,0.050113438,0.023580756,3.9109924,0.065981343,17.983905,1.72,1,3,-1,2021-10-11 23:56:20
164613383,2021284,1633996024.8,GERES,GE_001,coh,-1,1.5,326.97613,23.156552,0.085873338,0.034470674,3.4379807,0.073190548,8.4158868,1.72,1,3,-1,2021-10-11 23:56:20
164567225,2021283,1633837667.55,GERES,GE_003,coh,-1,1.5,225,51.5049,0.032244048,0.028019031,3.7220011,0.060415246,12.737764,1.72,1,3,-1,2021-10-10 03:56:20
164598025,2021284,1633948237.025,GERES,GE_011,coh,-1,1.5,181.71836,37.539999,0.12005391,0.077259488,7.4889336,0.26393202,1.6753123,1.288452,1,4,-1,2021-10-11 10:36:08
164598026,2021284,1633948243.575,GERES,GE_008,coh,-1,1.5,208.8355,36.956985,0.12191661,0.077282612,9.7872801,0.41339269,1.6743099,1.1042692,1,4,-1,2021-10-11 10:36:08
164598027,2021284,1633948259.8,GERES,GE_002,coh,-1,1.5,52.568397,38.76012,0.1224058,0.081236532,4.9792657,0.30204064,1.5152932,1.5693079,1,4,-1,2021-10-11 10:36:08
164603834,2021284,1633965456,GERES,GE_040,coh,-1,2,63.641792,10.744134,0.14865467,0.027834975,5.8457022,0.16214937,7.2600613,1.4589152,1.3333333,2,-1,2021-10-11 15:26:20
164603835,2021284,1633965504.025,GERES,GE_096,coh,-1,3,63.549084,5.51177,0.26940183,0.025906069,6.70262,0.28697455,3.7250869,1.3647847,2,3,-1,2021-10-11 15:26:20
164603836,2021284,1633965511,GERES,GE_050,coh,-1,2,62.085298,7.6259052,0.20505947,0.02727269,6.7154737,0.37356117,7.5625104,1.3634664,1.3333333,2,-1,2021-10-11 15:26:20
164603837,2021284,1633965592.575,GERES,GE_024,coh,-1,1.5,17.799364,24.103281,0.23946224,0.099996178,22.97448,0.76056761,1.0000751,0.685,1,4,-1,2021-10-11 15:26:20
164607215,2021284,1633975679.6,GERES,GE_032,coh,-1,2,348.17851,26.295038,0.052718084,0.023982406,3.7696564,0.06807448,9.7799455,1.72,1.3333333,2,-1,2021-10-11 18:18:34
164610198,2021284,1633985245.925,GERES,GE_050,coh,-1,2,64.76999,2.5395684,0.25337039,0.011229427,6.6618085,0.12179819,44.607386,1.3689875,1.3333333,1,-1,2021-10-11 20:58:24
164610199,2021284,1633985299.475,GERES,GE_079,coh,-1,3,245.50381,3.9935328,0.11529633,0.0080345618,10.024456,0.15795727,38.727106,1.0877925,2,1,-1,2021-10-11 20:58:24
164610200,2021284,1633985304.225,GERES,GE_045,coh,-1,2,251.131,7.3334291,0.10018376,0.012814018,6.0756054,0.13489911,34.257155,1.4323706,1.3333333,1,-1,2021-10-11 20:58:24
164610201,2021284,1633985312.8,GERES,GE_090,coh,-1,3,237.48654,5.8132967,0.12943506,0.013127,4.8480783,0.11521037,14.508031,1.5876809,2,2,-1,2021-10-11 20:58:24
164610202,2021284,1633985433.9,GERES,GE_091,coh,-1,3,256.73914,3.6871949,0.19356103,0.012454217,10.396468,0.2044725,16.11783,1.0627181,2,2,-1,2021-10-11 20:58:24
164630137,2021285,1634048539.275,GERES,GE_100,coh,-1,3,71.754145,5.0311462,0.22996193,0.020186486,5.8279305,0.15876459,6.1350484,1.4610104,2,3,-1,2021-10-12 14:44:34
164630138,2021285,1634048636.5,GERES,GE_027,coh,-1,2,38.659808,18.772291,0.061469952,0.02004995,4.7407107,0.12266483,13.992502,1.6030918,1.3333333,2,-1,2021-10-12 14:44:34
164630139,2021285,1634048702.525,GERES,GE_086,coh,-1,3,109.31519,3.3319355,0.15595506,0.0090680148,8.3054562,0.19352126,30.402899,1.21724,2,1,-1,2021-10-12 14:44:34
164630140,2021285,1634048720.7,GERES,GE_098,coh,-1,3,113.57799,2.1688009,0.27595042,0.010444849,21.774961,0.61888337,22.915803,0.685,2,2,-1,2021-10-12 14:44:34
164630543,2021285,1634050189.925,GERES,GE_010,coh,-1,1.5,164.8989,11.407714,0.23491191,0.046694256,4.4694366,0.12760852,4.5864062,1.6436396,1,3,-1,2021-10-12 15:04:34
164630715,2021285,1634050510.675,GERES,GE_078,coh,-1,3,311.76746,4.6389137,0.25581383,0.020706135,4.3984962,0.092088602,5.8309772,1.6546495,2,3,-1,2021-10-12 15:06:31
164630716,2021285,1634050748.15,GERES,GE_014,coh,-1,1.5,12.303924,2.2601775,0.29845503,0.011772553,11.186318,0.36742312,72.153619,1.0123296,1,1,-1,2021-10-12 15:06:31
164630845,2021285,1634051291.95,GERES,GE_001,coh,-1,1.5,299.32718,13.269139,0.12249988,0.028306409,3.4319551,0.06922847,12.480439,1.72,1,3,-1,2021-10-12 15:16:29
164579667,2021283,1633882726.75,GERES,GE_035,coh,-1,2,116.13238,4.763001,0.067763506,0.0056315618,14.387214,0.22658722,177.3635,0.83916294,1.3333333,1,-1,2021-10-10 16:34:11
164579668,2021283,1633882738.225,GERES,GE_016,coh,-1,1.5,99.688787,20.665109,0.049911889,0.017904514,5.9667039,0.1031943,31.194236,1.4448168,1,1,-1,2021-10-10 16:34:11
164579669,2021283,1633882746.6,GERES,GE_041,coh,-1,2,114.6559,7.9396644,0.080543103,0.011152194,5.0890384,0.18687458,45.227365,1.5543022,1.3333333,2,-1,2021-10-10 16:34:11
164579670,2021283,1633882752.15,GERES,GE_009,coh,-1,1.5,93.691386,8.9290728,0.074554629,0.011606968,4.3274412,0.19185713,74.226996,1.6658566,1,1,-1,2021-10-10 16:34:11
164596999,2021284,1633945235.525,GERES,GE_027,coh,-1,2,50.194429,72.221856,0.037489174,0.044188523,3.5507336,0.1406502,2.8807329,1.72,1.3333333,3,-1,2021-10-11 09:46:18
164600409,2021284,1633955709.775,GERES,GE_035,coh,-1,2,75.712828,18.06733,0.19936606,0.062606834,5.8943067,0.31200427,1.4350878,1.4532173,1.3333333,4,-1,2021-10-11 12:54:13
164600410,2021284,1633955834.275,GERES,GE_031,coh,-1,2,248.66774,18.990637,0.21771637,0.071832041,3.6576478,0.99098098,1.0901482,1.72,1.3333333,4,-1,2021-10-11 12:54:13
164600411,2021284,1633955976.475,GERES,GE_086,coh,-1,3,293.49857,17.103475,0.15047914,0.044753224,4.4247575,0.42180419,1.248219,1.6505532,2,4,-1,2021-10-11 12:54:13
164600412,2021284,1633955982.65,GERES,GE_033,coh,-1,2,248.81382,22.772561,0.16602109,0.065552634,4.7497392,0.69862473,1.3090061,1.6017826,1.3333333,4,-1,2021-10-11 12:54:13
164600413,2021284,1633955994.4,GERES,GE_008,coh,-1,1.5,224.80838,22.052232,0.25371116,0.097047772,12.22905,1.7471793,1.0617647,0.95100162,1,4,-1,2021-10-11 12:54:13
164612030,2021284,1633991199.3,GERES,GE_005,coh,-1,1.5,158.19859,180,0.0064621935,0.02856279,3.8095415,0.072521165,12.257395,1.72,1,3,-1,2021-10-11 22:44:30
164612769,2021284,1633994368.575,GERES,GE_114,coh,-1,4.5,213.45397,6.1869174,0.11880807,0.01282291,9.6985502,0.13904525,6.757464,1.1105361,3,3,-1,2021-10-11 23:26:17
164612770,2021284,1633994377.3,GERES,GE_070,coh,-1,3,219.69805,6.6673358,0.10949003,0.012733834,6.3755937,0.092121147,15.417752,1.3992058,2,2,-1,2021-10-11 23:26:17
164612771,2021284,1633994381.6,GERES,GE_079,coh,-1,3,226.2116,3.4240773,0.1201051,0.0071765835,11.661229,0.22378948,48.540467,0.9837185,2,1,-1,2021-10-11 23:26:17
164619108,2021285,1634016526.025,GERES,GE_002,coh,-1,1.5,132.38259,6.2046411,0.29729481,0.032178747,3.785989,0.090735935,9.6574211,1.72,1,4,-1,2021-10-12 05:44:31
164632577,2021285,1634056881.975,GERES,GE_006,coh,-1,1.5,238.17255,71.143187,0.040958489,0.047652725,5.2061496,0.11873583,4.403763,1.5386461,1,3,-1,2021-10-12 16:56:04
164632578,2021285,1634057070.725,GERES,GE_028,coh,-1,2,5.1944289,9.9700326,0.27834291,0.048373338,4.222003,0.08904922,2.4038637,1.6828305,1.3333333,4,-1,2021-10-12 16:56:04
164571439,2021283,1633853171.65,GERES,GE_026,coh,-1,2,28.810794,24.894066,0.027390491,0.011807328,7.0960412,0.10966327,40.347693,1.3255348,1.3333333,1,-1,2021-10-10 08:16:15
164581782,2021283,1633890478,GERES,GE_010,coh,-1,1.5,169.46082,5.8505207,0.15745618,0.016071,4.04672,0.083552472,38.718064,1.7120092,1,1,-1,2021-10-10 18:44:30
164584980,2021283,1633902312.6,GERES,GE_026,coh,-1,2,5.7105931,94.131123,0.012059843,0.017658832,4.1189694,0.055828422,18.038399,1.6998319,1.3333333,3,-1,2021-10-10 22:04:33
164584981,2021283,1633902317.45,GERES,GE_096,coh,-1,3,63.549084,3.4950086,0.26940183,0.016430804,5.0530715,0.073768802,9.2602307,1.5591828,2,3,-1,2021-10-10 22:04:33
164584982,2021283,1633902519.975,GERES,GE_007,coh,-1,1.5,224.42127,16.425121,0.084008516,0.024000546,3.5582604,0.065539293,17.360299,1.72,1,3,-1,2021-10-10 22:04:33
164594668,2021284,1633938884.775,GERES,GE_084,coh,-1,3,64.179008,4.8795549,0.16530397,0.014073743,5.1835971,0.1360824,12.621768,1.5416335,2,2,-1,2021-10-11 08:06:18
164594669,2021284,1633938926.2,GERES,GE_016,coh,-1,1.5,66.089908,2.3284663,0.26646738,0.01082833,7.4344049,0.32538643,85.285743,1.2934807,1,1,-1,2021-10-11 08:06:18
164595971,2021284,1633942660.225,GERES,GE_008,coh,-1,1.5,34.585241,7.3434148,0.27693996,0.03547021,3.9953916,0.1392678,7.9482573,1.72,1,3,-1,2021-10-11 09:06:27
164595972,2021284,1633942739.25,GERES,GE_104,coh,-1,3,299.19031,3.454329,0.24604666,0.014831763,12.043051,0.40694362,11.364593,0.9615482,2,2,-1,2021-10-11 09:06:27
164600414,2021284,1633956003.525,GERES,GE_016,coh,-1,1.5,138.54868,23.648731,0.21934069,0.089891211,5.7843633,0.96943122,1.2375563,1.4661739,1,4,-1,2021-10-11 12:54:13
164611459,2021284,1633989420.825,GERES,GE_002,coh,-1,1.5,355.71085,8.2061783,0.14440434,0.020664613,3.607466,0.073285162,23.417733,1.72,1,3,-1,2021-10-11 22:06:27
164612772,2021284,1633994397.85,GERES,GE_043,coh,-1,2,239.20677,9.2729162,0.13829698,0.022357967,4.3457742,0.085570298,11.252715,1.6629475,1.3333333,3,-1,2021-10-11 23:26:17
164612773,2021284,1633994454.9,GERES,GE_060,coh,-1,3,220.98248,3.8194199,0.25433473,0.016951183,4.174912,0.10412616,8.7004035,1.6905488,2,3,-1,2021-10-11 23:26:17
164632897,2021285,1634058586.75,GERES,GE_031,coh,-1,2,5.1520817,17.302493,0.14699378,0.044221504,3.5855069,0.064597785,2.8764374,1.72,1.3333333,4,-1,2021-10-12 17:24:35
164634034,2021285,1634061979,GERES,GE_027,coh,-1,2,19.536655,44.85947,0.039472496,0.030121473,4.1011992,0.071114026,6.199684,1.7028071,1.3333333,3,-1,2021-10-12 18:24:36
164622802,2021285,1634028528.625,GERES,GE_058,coh,-1,2,297.20164,2.9106256,0.24151009,0.012267393,8.7602692,0.27124116,37.378114,1.1805531,1.3333333,1,-1,2021-10-12 08:58:04
164623189,2021285,1634029293.15,GERES,GE_028,coh,-1,2,241.16903,24.237085,0.1493071,0.062689569,3.822974,7.5778761,1.4313024,1.72,1.3333333,4,-1,2021-10-12 09:16:19
164574645,2021283,1633865196.35,GERES,GE_013,coh,-1,1.5,190.75797,19.238061,0.24429343,0.081641023,4.9204974,0.12035398,1.5003153,1.5774779,1,4,-1,2021-10-10 11:36:16
164577730,2021283,1633875687.625,GERES,GE_016,coh,-1,1.5,194.57422,26.033436,0.18598439,0.083780521,15.830156,0.22672717,1.4246668,0.77339368,1,3,-1,2021-10-10 14:38:26
164577731,2021283,1633876092.2,GERES,GE_027,coh,-1,2,33.811547,3.8971521,0.05370266,0.0036520507,30.973305,0.52851212,421.74346,0.685,1.3333333,1,-1,2021-10-10 14:38:26
164577732,2021283,1633876107.925,GERES,GE_008,coh,-1,1.5,45.707319,15.779446,0.068735971,0.018870345,4.3343158,0.15076034,28.082758,1.6647643,1,1,-1,2021-10-10 14:38:26
164582979,2021283,1633895355.825,GERES,GE_004,coh,-1,1.5,165.2917,9.4719666,0.09925234,0.016389421,3.8676658,0.067813896,37.228212,1.72,1,2,-1,2021-10-10 19:56:24
164588139,2021284,1633913823.4,GERES,GE_083,coh,-1,3,32.834634,3.6867093,0.14805588,0.0095250444,10.654087,0.17223614,27.555317,1.0458745,2,1,-1,2021-10-11 01:06:22
164588140,2021284,1633913830.45,GERES,GE_083,coh,-1,3,32.413528,5.0707965,0.13526502,0.011967331,5.0119066,0.11133391,17.456004,1.5648116,2,1,-1,2021-10-11 01:06:22
164588141,2021284,1633913864.45,GERES,GE_095,coh,-1,3,30.672644,3.0245475,0.23780698,0.012551972,9.0122089,0.25117821,15.867757,1.1610422,2,2,-1,2021-10-11 01:06:22
164588142,2021284,1633913872.35,GERES,GE_038,coh,-1,2,30.715294,5.1923994,0.23728752,0.021496696,5.3745742,0.10695639,12.172464,1.5167369,1.3333333,3,-1,2021-10-11 01:06:22
164588143,2021284,1633913877.775,GERES,GE_031,coh,-1,2,33.142174,5.9295223,0.2436353,0.025202491,4.4093881,0.10033717,8.855947,1.6529476,1.3333333,3,-1,2021-10-11 01:06:22
164592554,2021284,1633931195.4,GERES,GE_106,coh,-1,4.5,111.41297,9.034576,0.13147523,0.020709951,5.7436514,0.30697253,2.5905905,1.4710342,3,4,-1,2021-10-11 05:58:04
164599410,2021284,1633952132.225,GERES,GE_077,coh,-1,3,170.33452,5.4860567,0.12055484,0.011538687,8.6027241,0.21513851,18.77702,1.1930411,2,2,-1,2021-10-11 11:54:10
164599411,2021284,1633952222.325,GERES,GE_053,coh,-1,2,164.65806,2.9708108,0.21443606,0.011117356,7.3642149,0.28893495,45.511265,1.3000084,1.3333333,1,-1,2021-10-11 11:54:10
164599412,2021284,1633952413.275,GERES,GE_077,coh,-1,3,156.27483,2.1774253,0.12653102,0.0048082993,35.141254,1.2297595,108.13255,0.685,2,1,-1,2021-10-11 11:54:10
164599413,2021284,1633952428.35,GERES,GE_009,coh,-1,1.5,139.6859,5.1715758,0.15580131,0.014058013,6.1081924,0.23286745,50.600122,1.4286897,1,1,-1,2021-10-11 11:54:10
164599414,2021284,1633952436.225,GERES,GE_020,coh,-1,1.5,146.48199,15.113124,0.11082953,0.029149247,5.9117303,0.33925885,11.769141,1.4511862,1,3,-1,2021-10-11 11:54:10
164599415,2021284,1633952440.35,GERES,GE_001,coh,-1,1.5,146.47553,11.210493,0.11515617,0.022495534,3.5793545,0.17883128,19.760904,1.72,1,2,-1,2021-10-11 11:54:10
164599416,2021284,1633952453.025,GERES,GE_099,coh,-1,3,150.42216,2.9080026,0.20421152,0.010363484,7.7741375,0.59430128,23.277046,1.2627323,2,1,-1,2021-10-11 11:54:10
164599417,2021284,1633952459.4,GERES,GE_007,coh,-1,1.5,154.40803,6.9406149,0.25280142,0.030604779,3.4877007,0.15007921,10.676304,1.72,1,3,-1,2021-10-11 11:54:10
164599418,2021284,1633952471.325,GERES,GE_019,coh,-1,1.5,159.69553,2.0093864,0.25590106,0.0089740947,11.596601,1.353393,124.17041,0.98754284,1,1,-1,2021-10-11 11:54:10
164614471,2021285,1633999335.75,GERES,GE_003,coh,-1,1.5,90,17.752686,0.05999996,0.018516282,9.0928707,0.17354909,29.167008,1.1549106,1,1,-1,2021-10-12 00:56:30
164623819,2021285,1634030413.6,GERES,GE_011,coh,-1,1.5,198.59544,8.6314192,0.13547242,0.020389178,5.722723,0.14567843,24.054704,1.4735462,1,2,-1,2021-10-12 09:36:13
164623820,2021285,1634030583.95,GERES,GE_047,coh,-1,2,338.69422,8.911124,0.12880302,0.02001235,4.6689191,0.13041089,14.04513,1.6135923,1.3333333,3,-1,2021-10-12 09:36:13
164623821,2021285,1634030602,GERES,GE_048,coh,-1,2,346.40712,2.403268,0.26904242,0.011284141,7.3689232,0.27224267,44.175855,1.2995686,1.3333333,1,-1,2021-10-12 09:36:13
164623822,2021285,1634030876.05,GERES,GE_037,coh,-1,2,145.6539,9.0521485,0.087204529,0.013763101,43.865082,1.3701826,29.695411,0.685,1.3333333,1,-1,2021-10-12 09:36:13
164623823,2021285,1634030909.575,GERES,GE_024,coh,-1,1.5,147.52881,4.8863836,0.093876453,0.0080036848,9.0444117,8.1808987,156.10596,1.1585877,1,1,-1,2021-10-12 09:36:13
164623824,2021285,1634030919.35,GERES,GE_013,coh,-1,1.5,133.2643,7.8303464,0.084042791,0.011476799,7.2747068,12.993939,75.920294,1.3084235,1,1,-1,2021-10-12 09:36:13
164624096,2021285,1634031381.425,GERES,GE_031,coh,-1,2,168.69007,9.9064806,0.018356458,0.0031698926,9.0684977,1.9629656,559.79994,1.1567576,1.3333333,1,-1,2021-10-12 09:46:32
164624097,2021285,1634031388.525,GERES,GE_007,coh,-1,1.5,90,34.081581,0.011999992,0.0070332541,3.4404435,1.4807374,202.15608,1.72,1,1,-1,2021-10-12 09:46:32
164624098,2021285,1634031395.1,GERES,GE_006,coh,-1,1.5,168.69007,20.345873,0.024475278,0.0086456393,3.4279275,1.632584,133.78432,1.72,1,1,-1,2021-10-12 09:46:32
164624099,2021285,1634031406.525,GERES,GE_007,coh,-1,1.5,111.80141,46.579251,0.012924387,0.010220068,3.5713859,1.931076,95.739664,1.72,1,1,-1,2021-10-12 09:46:32
164624487,2021285,1634032265.75,GERES,GE_059,coh,-1,2,326.3804,3.3037779,0.25338373,0.014608538,7.8132925,0.24299935,26.357756,1.2592752,1.3333333,1,-1,2021-10-12 10:04:33
164571604,2021283,1633853766.175,GERES,GE_001,coh,-1,1.5,163.30076,9.2507958,0.21298211,0.034350081,3.5028539,0.06581562,8.4750817,1.72,1,2,-1,2021-10-10 08:26:14
164572576,2021283,1633857505.875,GERES,GE_011,coh,-1,1.5,180,5.0845638,0.19199987,0.017032935,4.0371394,0.085924998,34.468346,1.7136403,1,1,-1,2021-10-10 09:32:24
164575696,2021283,1633868739.85,GERES,GE_001,coh,-1,1.5,204.22775,22.893695,0.052636075,0.020892183,3.7617812,0.070818886,22.910353,1.72,1,1,-1,2021-10-10 12:36:08
164580880,2021283,1633886576.575,GERES,GE_002,coh,-1,1.5,202.79652,16.992771,0.089815752,0.02654002,3.4071517,0.062526964,14.197012,1.72,1,1,-1,2021-10-10 17:36:31
164588219,2021284,1633914542.9,GERES,GE_112,coh,-1,4.5,161.92956,6.5727414,0.11511057,0.013197782,7.3927565,0.11587331,6.3790356,1.2973465,3,2,-1,2021-10-11 01:16:35
164588220,2021284,1633914555.85,GERES,GE_043,coh,-1,2,159.91331,5.2634989,0.1367033,0.012553886,6.9151053,0.18217698,35.691566,1.3433084,1.3333333,3,-1,2021-10-11 01:16:35
164588221,2021284,1633914559.875,GERES,GE_080,coh,-1,3,161.42765,6.0726833,0.15824072,0.016763819,4.1035609,0.064507283,8.8959739,1.7024109,2,3,-1,2021-10-11 01:16:35
164588222,2021284,1633914571.075,GERES,GE_009,coh,-1,1.5,162.92603,7.5457237,0.17574561,0.023128574,4.0703292,0.082582541,18.693978,1.7080062,1,1,-1,2021-10-11 01:16:35
164588223,2021284,1633914575.925,GERES,GE_099,coh,-1,3,155.0592,2.6392687,0.2045236,0.0094203279,9.1292505,0.22183621,28.171333,1.152163,2,1,-1,2021-10-11 01:16:35
164588224,2021284,1633914589.225,GERES,GE_099,coh,-1,3,159.81066,1.9930927,0.25381061,0.0088286183,10.8493,0.45800239,32.074061,1.0333801,2,1,-1,2021-10-11 01:16:35
164588225,2021284,1633914593.8,GERES,GE_046,coh,-1,2,157.44275,3.9544032,0.2533846,0.017484464,4.6207609,0.14989714,18.399978,1.620727,1.3333333,2,-1,2021-10-11 01:16:35
164598311,2021284,1633948570.55,GERES,GE_116,coh,-1,4.5,288.76486,9.6646439,0.19770875,0.03330996,3025.2546,132.77127,1.0014026,0.685,3,4,-1,2021-10-11 10:54:32
164598312,2021284,1633948599.375,GERES,GE_078,coh,-1,3,334.27954,13.141266,0.21844271,0.049991917,4.4882212,199.41298,1.0003221,1.6407536,2,4,-1,2021-10-11 10:54:32
164602897,2021284,1633962486.625,GERES,GE_029,coh,-1,2,314.12399,7.8289203,0.27750095,0.03788836,3.5737793,0.087156668,3.9184141,1.72,1.3333333,3,-1,2021-10-11 14:44:26
164602898,2021284,1633962626.2,GERES,GE_001,coh,-1,1.5,30.256437,74.400858,0.033341844,0.040317296,4.4087167,0.10949443,6.1520044,1.6530524,1,3,-1,2021-10-11 14:44:26
164606439,2021284,1633973211.925,GERES,GE_084,coh,-1,3,65.750796,5.7965391,0.14608974,0.014773406,5.0367646,0.082393713,11.454554,1.5614071,2,2,-1,2021-10-11 17:36:30
164606440,2021284,1633973219.125,GERES,GE_085,coh,-1,3,66.13167,5.2878048,0.14828126,0.013679962,4.8532557,0.074974261,13.358867,1.5869464,2,2,-1,2021-10-11 17:36:30
164606441,2021284,1633973265.65,GERES,GE_016,coh,-1,1.5,66.899799,2.9336318,0.27527103,0.014092759,5.6392727,0.12625624,50.350913,1.4836545,1,1,-1,2021-10-11 17:36:30
164606442,2021284,1633973271.925,GERES,GE_050,coh,-1,2,63.434949,3.2195487,0.24417846,0.013719004,6.0348682,0.22664563,29.886619,1.4370001,1.3333333,1,-1,2021-10-11 17:36:30
164625206,2021285,1634033771.4,GERES,GE_013,coh,-1,1.5,340.47827,9.8152168,0.14005076,0.023962468,4.0329394,0.13345958,17.415515,1.7143566,1,2,-1,2021-10-12 10:34:32
164625207,2021285,1634033807.45,GERES,GE_105,coh,-1,3,331.40962,3.4049398,0.27332863,0.016240823,9.5899544,0.30817932,9.4781457,1.1182846,2,3,-1,2021-10-12 10:34:32
164625208,2021285,1634033818.85,GERES,GE_024,coh,-1,1.5,309.96263,3.0746262,0.28024799,0.015036962,5.9084802,0.28159845,44.226161,1.4515646,1,1,-1,2021-10-12 10:34:32
164625479,2021285,1634034191.675,GERES,GE_007,coh,-1,1.5,182.559,14.619284,0.21501428,0.054713188,3.7871561,0.092023619,3.34053,1.72,1,4,-1,2021-10-12 10:44:18
164626949,2021285,1634039481.15,GERES,GE_094,coh,-1,3,0.85937224,3.5900629,0.24002684,0.015037242,5.4084673,0.15793343,11.056128,1.512411,2,2,-1,2021-10-12 12:12:29
164626950,2021285,1634039692.875,GERES,GE_088,coh,-1,3,174.80879,4.5249892,0.15655658,0.012360993,9.8731689,0.25196874,16.361862,1.0982568,2,2,-1,2021-10-12 12:12:29
164626951,2021285,1634039707.85,GERES,GE_100,coh,-1,3,172.60877,2.5525987,0.24561189,0.010941412,10.884344,0.41661063,20.882989,1.031161,2,1,-1,2021-10-12 12:12:29
164628522,2021285,1634044556.4,GERES,GE_002,coh,-1,1.5,330.29143,8.9070034,0.23487207,0.036475643,3.5192213,0.094987564,7.5161168,1.72,1,3,-1,2021-10-12 13:26:06
164584149,2021283,1633899330.2,GERES,GE_002,coh,-1,1.5,253.00282,7.10532,0.28735158,0.035611993,3.6447868,0.06325829,7.8850941,1.72,1,3,-1,2021-10-10 21:08:08
164584150,2021283,1633899369.85,GERES,GE_005,coh,-1,1.5,140.39997,10.08818,0.17131433,0.030124703,3.4129195,0.066573799,11.019297,1.72,1,3,-1,2021-10-10 21:08:08
164584151,2021283,1633899425.325,GERES,GE_004,coh,-1,1.5,188.53077,19.285013,0.072805446,0.024389852,3.6043365,0.069211736,16.810518,1.72,1,1,-1,2021-10-10 21:08:08
164590346,2021284,1633923145.075,GERES,GE_006,coh,-1,1.5,192.68038,35.30836,0.049199968,0.029841857,3.4317176,0.070294105,11.229172,1.72,1,3,-1,2021-10-11 03:48:04
164593746,2021284,1633936085.625,GERES,GE_091,coh,-1,3,288.81213,3.496477,0.14931765,0.0091107014,7.9197063,0.18286535,30.118672,1.2499664,2,1,-1,2021-10-11 07:16:31
164593747,2021284,1633936104.575,GERES,GE_104,coh,-1,3,301.2184,3.517286,0.27783027,0.017052828,10.523671,0.307924,8.5969939,1.0543498,2,3,-1,2021-10-11 07:16:31
164594909,2021284,1633939447.125,GERES,GE_001,coh,-1,1.5,79.215702,28.102982,0.025653053,0.012456804,9.4476147,0.28808954,64.444545,1.1285748,1,1,-1,2021-10-11 08:24:42
164596132,2021284,1633943279.375,GERES,GE_002,coh,-1,1.5,260.9335,14.122868,0.22845413,0.056169335,3.5614038,0.11847945,3.1695737,1.72,1,4,-1,2021-10-11 09:18:22
164596133,2021284,1633943428.95,GERES,GE_008,coh,-1,1.5,35.614482,4.5123272,0.20812982,0.016387022,4.7982211,0.15631467,37.239117,1.5947942,1,2,-1,2021-10-11 09:18:22
164597280,2021284,1633945321,GERES,GE_007,coh,-1,1.5,175.71085,33.047308,0.048134779,0.027380136,3.5291622,0.23875809,13.339152,1.72,1,1,-1,2021-10-11 09:58:16
164597281,2021284,1633945612.5,GERES,GE_045,coh,-1,2,281.56054,4.5211653,0.12767188,0.010071875,8.7915258,0.29602975,55.449971,1.1781022,1.3333333,1,-1,2021-10-11 09:58:16
164597282,2021284,1633945629.4,GERES,GE_057,coh,-1,2,281.55503,3.2713575,0.23757777,0.013562888,19.167208,0.80580914,30.5786,0.685,1.3333333,1,-1,2021-10-11 09:58:16
